order_id,customer_id,order_date,order_status,payment_method,order_amount
2641,886,2025-12-16,completed,credit_card,94.06
2642,887,2025-10-12,cancelled,credit_card,109.47
2643,888,2024-07-18,completed,debit_card,136.17
2644,888,2025-12-30,completed,paypal,48.65
2645,889,2025-10-22,completed,debit_card,21.8
2646,890,2025-12-15,completed,paypal,4.28
2647,891,2025-04-02,completed,credit_card,59.83
2648,891,2025-05-27,completed,credit_card,47.32
2649,892,2024-09-30,completed,debit_card,82.55
2650,892,2024-12-02,refunded,paypal,39.64
2651,892,2025-02-08,completed,credit_card,103.95
2652,892,2025-03-12,completed,paypal,53.09
2653,892,2025-04-20,completed,paypal,70.05
2654,892,2025-06-06,completed,debit_card,70.4
2655,892,2025-06-15,completed,paypal,10.93
2656,892,2025-10-22,completed,credit_card,71.24
2657,893,2024-10-03,completed,upi,22.34
2658,893,2024-10-28,completed,credit_card,47.69
2659,893,2024-11-02,completed,paypal,50.05
2660,894,2025-06-10,completed,paypal,72.76
2661,894,2025-07-03,completed,upi,41.75
2662,894,2025-07-30,completed,credit_card,129.69
2663,894,2025-08-10,completed,paypal,85.46
2664,894,2025-08-23,completed,paypal,42.73
2665,894,2025-09-03,completed,debit_card,21.82
2666,894,2025-09-07,refunded,credit_card,122.19
2667,894,2025-09-25,completed,credit_card,40.62
2668,894,2025-11-24,completed,upi,84.09
2669,895,2025-02-23,completed,paypal,42.36
2670,895,2025-06-05,completed,credit_card,19.72
2671,896,2025-09-07,completed,debit_card,20.35
2672,897,2025-12-14,completed,paypal,25.28
2673,898,2025-09-09,completed,paypal,42.49
2674,898,2025-10-01,completed,credit_card,132.39
2675,898,2025-11-20,completed,paypal,71.16
2676,898,2025-12-02,cancelled,credit_card,103.41
2677,898,2025-12-03,completed,paypal,43.11
2678,898,2025-12-18,completed,credit_card,51.16
2679,899,2024-12-02,completed,paypal,122.3
2680,899,2024-12-31,completed,upi,78.01
2681,900,2025-04-12,completed,paypal,29.38
2682,901,2024-09-06,completed,debit_card,15.23
2683,901,2025-12-25,completed,debit_card,36.87
2684,902,2025-03-13,completed,paypal,63.85
2685,902,2025-12-24,completed,credit_card,41.01
2686,903,2024-09-05,completed,credit_card,82.2
2687,904,2025-05-12,completed,credit_card,63.17
2688,904,2025-08-24,completed,debit_card,123.61
2689,904,2025-10-13,completed,debit_card,110.89
2690,904,2025-10-16,completed,debit_card,19.88
2691,905,2024-10-15,completed,paypal,25.1
2692,905,2024-11-23,completed,paypal,105.85
2693,905,2025-10-19,completed,credit_card,41.43
2694,906,2024-11-12,completed,credit_card,50.74
2695,906,2024-12-07,completed,credit_card,41.09
2696,906,2025-12-10,completed,debit_card,48.11
2697,907,2024-05-28,completed,paypal,51.77
2698,907,2024-08-05,completed,credit_card,50.95
2699,907,2025-01-31,completed,upi,137.66
2700,907,2025-03-01,completed,debit_card,24.89
2701,907,2025-12-18,completed,paypal,15.12
2702,908,2025-12-27,cancelled,debit_card,141.39
2703,908,2025-12-29,completed,credit_card,38.47
2704,908,2025-12-31,completed,debit_card,102.86
2705,909,2025-07-17,completed,debit_card,10.71
2706,910,2024-08-12,refunded,upi,16.39
2707,910,2024-09-12,cancelled,paypal,26.78
2708,910,2024-09-18,completed,credit_card,111.8
2709,910,2025-04-14,completed,credit_card,64.68
2710,910,2025-08-07,completed,upi,96.59
2711,911,2025-06-01,completed,credit_card,15.12
2712,912,2024-08-07,completed,credit_card,52.25
2713,913,2025-04-05,completed,credit_card,81.95
2714,913,2025-07-18,completed,paypal,28.8
2715,914,2025-10-26,refunded,upi,20.67
2716,914,2025-11-07,completed,paypal,43.87
2717,915,2025-02-13,completed,upi,30.65
2718,915,2025-04-26,completed,paypal,29.58
2719,916,2025-12-18,completed,credit_card,142.3
2720,916,2025-12-20,completed,credit_card,233.25
2721,916,2025-12-23,completed,credit_card,45.43
2722,916,2025-12-24,completed,credit_card,26.57
2723,917,2025-01-16,completed,credit_card,82.92
2724,918,2025-12-07,completed,paypal,25.05
2725,918,2025-12-18,completed,credit_card,101.78
2726,918,2025-12-25,completed,credit_card,38.86
2727,919,2025-06-02,completed,debit_card,43.64
2728,919,2025-06-09,completed,paypal,71.51
2729,920,2024-09-03,completed,paypal,69.9
2730,920,2025-05-13,completed,credit_card,162.51
2731,921,2024-02-02,completed,credit_card,25.19
2732,921,2024-08-05,completed,credit_card,30.74
2733,921,2024-09-25,completed,credit_card,32.01
2734,921,2025-02-08,completed,paypal,76.31
2735,921,2025-07-05,completed,paypal,11.67
2736,921,2025-07-23,completed,paypal,160.26
2737,921,2025-10-20,completed,upi,26.12
2738,921,2025-11-02,completed,debit_card,49.53
2739,922,2025-11-01,completed,credit_card,15.02
2740,922,2025-11-07,completed,upi,39.27
2741,922,2025-11-18,completed,paypal,40.55
2742,922,2025-12-11,completed,credit_card,62.89
2743,922,2025-12-13,completed,debit_card,79.7
2744,922,2025-12-17,completed,upi,123.2
2745,922,2025-12-28,refunded,paypal,46.73
2746,923,2024-11-01,completed,debit_card,55.32
2747,923,2024-11-03,completed,upi,48.43
2748,923,2025-01-19,refunded,debit_card,79.82
2749,923,2025-02-08,completed,paypal,42.85
2750,923,2025-03-31,completed,credit_card,82.28
2751,923,2025-08-20,completed,debit_card,86.6
2752,924,2025-05-10,completed,credit_card,124.63
2753,924,2025-11-19,completed,paypal,43.13
2754,925,2025-05-31,completed,paypal,119.68
2755,925,2025-06-15,completed,credit_card,35.23
2756,925,2025-07-04,completed,paypal,67.28
2757,925,2025-07-08,completed,credit_card,54.08
2758,925,2025-08-05,completed,credit_card,23.62
2759,925,2025-09-18,completed,credit_card,29.84
2760,925,2025-10-02,completed,debit_card,147.21
2761,925,2025-10-21,completed,credit_card,60.67
2762,925,2025-11-18,refunded,upi,84.32
2763,926,2025-08-11,completed,upi,81.15
2764,927,2025-04-06,completed,credit_card,38.5
2765,928,2025-01-01,completed,debit_card,14.24
2766,928,2025-01-04,completed,credit_card,46.89
2767,928,2025-03-07,completed,credit_card,41.06
2768,928,2025-07-06,completed,credit_card,120.95
2769,928,2025-08-09,completed,debit_card,20.45
2770,929,2025-02-24,completed,upi,27.51
2771,929,2025-10-20,completed,paypal,65.64
2772,930,2025-09-11,refunded,paypal,65.15
2773,931,2025-09-26,cancelled,debit_card,25.56
2774,931,2025-09-27,completed,debit_card,34.61
2775,932,2024-11-05,completed,debit_card,44.44
2776,932,2025-09-13,completed,credit_card,33.95
2777,932,2025-11-03,completed,upi,11.81
2778,932,2025-11-24,completed,paypal,45.44
2779,933,2024-04-15,completed,paypal,29.73
2780,933,2024-09-03,refunded,credit_card,36.27
2781,933,2025-07-23,cancelled,credit_card,41.3
2782,934,2025-03-15,completed,paypal,86.22
2783,935,2025-10-20,completed,debit_card,88.31
2784,936,2024-04-06,completed,credit_card,56.12
2785,937,2025-08-14,refunded,credit_card,76.42
2786,937,2025-11-06,completed,credit_card,19.97
2787,938,2025-10-23,completed,paypal,32.67
2788,938,2025-11-19,completed,credit_card,50.77
2789,939,2025-12-29,completed,credit_card,64.79
2790,940,2024-03-18,completed,credit_card,136.33
2791,940,2024-04-25,completed,credit_card,15.72
2792,940,2024-07-25,completed,debit_card,117.18
2793,941,2024-09-26,completed,upi,39.75
2794,942,2024-08-15,completed,paypal,69.93
2795,942,2024-09-13,completed,paypal,44.9
2796,942,2025-06-10,completed,upi,118.88
2797,942,2025-06-19,completed,paypal,49.83
2798,942,2025-07-12,cancelled,debit_card,85.57
2799,943,2025-10-16,completed,credit_card,98.78
2800,943,2025-10-21,completed,credit_card,45.49
2801,944,2025-01-27,completed,paypal,47.11
2802,944,2025-06-19,completed,paypal,40.6
2803,944,2025-11-17,completed,credit_card,21.14
2804,944,2025-12-18,completed,debit_card,72.1
2805,945,2024-09-23,completed,credit_card,90.3
2806,945,2025-02-16,completed,credit_card,38.71
2807,946,2025-01-04,completed,debit_card,88.4
2808,946,2025-08-18,completed,paypal,35.81
2809,947,2025-05-24,completed,debit_card,34.2
2810,948,2025-08-27,cancelled,credit_card,39.82
2811,948,2025-09-09,completed,credit_card,166.79
2812,948,2025-10-09,completed,credit_card,78.02
2813,949,2025-09-19,completed,paypal,123.15
2814,949,2025-12-21,completed,credit_card,178.57
2815,950,2025-09-17,completed,credit_card,41.33
2816,950,2025-10-06,completed,paypal,70.48
2817,950,2025-10-23,completed,credit_card,28.63
2818,950,2025-11-29,completed,credit_card,128.03
2819,950,2025-12-25,completed,credit_card,17.1
2820,951,2025-11-23,completed,debit_card,8.23
2821,952,2025-11-28,completed,credit_card,89.18
2822,953,2025-02-05,completed,paypal,58.05
2823,954,2025-08-19,completed,credit_card,39.19
2824,955,2025-03-11,completed,credit_card,61.47
2825,955,2025-04-20,completed,paypal,41.36
2826,955,2025-07-07,completed,credit_card,59.01
2827,955,2025-07-15,completed,debit_card,81.09
2828,955,2025-09-10,completed,paypal,101.43
2829,955,2025-12-16,completed,credit_card,33.65
2830,955,2025-12-18,completed,paypal,20.4
2831,956,2025-07-23,completed,upi,32.8
2832,956,2025-08-20,completed,credit_card,166.47
2833,957,2025-05-03,completed,credit_card,50.66
2834,957,2025-09-25,completed,paypal,51.41
2835,958,2024-12-26,completed,paypal,130.03
2836,958,2025-12-08,completed,upi,46.57
2837,959,2025-09-07,cancelled,debit_card,44.09
2838,960,2025-10-16,completed,upi,106.92
2839,960,2025-10-26,completed,debit_card,83.09
2840,961,2025-06-08,completed,paypal,117.77
2841,962,2025-11-03,completed,debit_card,59.29
2842,962,2025-11-10,completed,credit_card,50.09
2843,963,2025-10-10,completed,upi,41.27
2844,963,2025-11-28,refunded,debit_card,24.48
2845,964,2024-04-06,completed,paypal,14.03
2846,964,2024-05-17,completed,upi,40.81
2847,964,2024-08-16,completed,debit_card,17.52
2848,964,2024-12-29,completed,credit_card,15.22
2849,964,2025-06-08,completed,debit_card,210.83
2850,965,2025-10-27,completed,upi,46.21
2851,966,2024-06-26,completed,paypal,45.61
2852,966,2024-07-28,refunded,credit_card,72.32
2853,966,2024-09-23,completed,paypal,18.22
2854,966,2024-10-03,completed,credit_card,23.45
2855,966,2025-03-28,completed,upi,72.68
2856,966,2025-05-01,completed,credit_card,51.77
2857,967,2024-11-04,completed,credit_card,58.05
2858,968,2025-12-18,refunded,credit_card,55.05
2859,968,2025-12-20,completed,paypal,38.87
2860,969,2024-09-05,completed,credit_card,69.72
2861,969,2025-01-20,completed,debit_card,71.07
2862,969,2025-10-20,completed,paypal,37.87
2863,969,2025-10-23,completed,credit_card,16.24
2864,970,2024-10-25,completed,credit_card,61.38
2865,970,2024-11-18,completed,credit_card,38.22
2866,970,2025-01-11,completed,debit_card,59.62
2867,970,2025-03-16,completed,debit_card,49.64
2868,971,2025-12-04,completed,upi,36.31
2869,972,2024-11-23,completed,debit_card,96.27
2870,972,2025-01-07,completed,paypal,56.54
2871,972,2025-01-23,completed,credit_card,43.79
2872,973,2024-07-30,completed,paypal,136.1
2873,974,2025-06-11,completed,debit_card,39.01
2874,974,2025-06-22,completed,paypal,103.94
2875,975,2024-08-21,completed,paypal,34.93
2876,975,2024-12-01,completed,credit_card,90.43
2877,976,2025-07-20,cancelled,credit_card,67.47
2878,976,2025-11-06,completed,paypal,35.2
2879,977,2025-01-13,completed,credit_card,114.11
2880,978,2024-09-17,completed,debit_card,191.02
2881,978,2024-12-31,completed,upi,24.73
2882,979,2024-06-26,completed,paypal,8.1
2883,979,2024-08-02,completed,debit_card,46.97
2884,980,2025-04-05,refunded,credit_card,58.48
2885,980,2025-04-23,completed,debit_card,54.23
2886,980,2025-10-23,completed,debit_card,29.58
2887,981,2025-05-23,completed,credit_card,38.96
2888,981,2025-08-20,completed,debit_card,24.66
2889,981,2025-10-22,completed,paypal,29.38
2890,981,2025-10-27,completed,paypal,25.1
2891,981,2025-12-04,completed,credit_card,20.49
2892,981,2025-12-13,completed,credit_card,64.66
2893,982,2025-12-18,completed,debit_card,63.94
2894,983,2025-09-24,completed,credit_card,83.57
2895,983,2025-10-18,completed,credit_card,33.81
2896,984,2025-05-08,completed,upi,77.3
2897,984,2025-07-03,completed,debit_card,170.37
2898,985,2025-03-09,completed,paypal,58.53
2899,985,2025-06-21,refunded,credit_card,53.08
2900,986,2024-04-07,completed,upi,56.35
2901,986,2024-07-07,completed,paypal,20.38
2902,986,2024-11-05,completed,paypal,22.74
2903,986,2025-09-03,completed,credit_card,144.8
2904,986,2025-12-18,completed,credit_card,76.77
2905,987,2024-10-08,completed,credit_card,23.05
2906,988,2025-02-16,completed,debit_card,41.87
2907,988,2025-05-22,completed,upi,46.59
2908,988,2025-07-27,completed,credit_card,137.84
2909,988,2025-08-02,completed,paypal,97.0
2910,988,2025-08-20,completed,paypal,81.13
2911,988,2025-11-14,completed,debit_card,192.47
2912,988,2025-12-10,completed,credit_card,81.99
2913,989,2025-12-31,completed,debit_card,65.55
2914,990,2025-02-14,completed,credit_card,12.34
2915,990,2025-05-19,completed,credit_card,102.55
2916,990,2025-06-17,completed,upi,83.65
2917,990,2025-07-11,completed,credit_card,76.93
2918,990,2025-07-18,refunded,debit_card,66.48
2919,990,2025-08-06,completed,credit_card,92.29
2920,990,2025-10-03,completed,credit_card,167.86
2921,990,2025-12-10,completed,paypal,153.36
2922,991,2025-12-22,completed,paypal,92.79
2923,991,2025-12-25,completed,credit_card,62.97
2924,992,2025-04-27,completed,credit_card,64.07
2925,992,2025-12-23,completed,credit_card,84.08
2926,993,2024-07-15,completed,debit_card,23.55
2927,994,2025-12-09,refunded,paypal,30.13
2928,994,2025-12-10,completed,credit_card,56.53
2929,994,2025-12-11,completed,debit_card,31.54
2930,994,2025-12-30,completed,debit_card,142.09
2931,995,2024-10-07,cancelled,credit_card,27.32
2932,995,2025-04-01,completed,credit_card,75.92
2933,996,2025-01-09,completed,credit_card,63.65
2934,996,2025-11-23,completed,credit_card,125.9
2935,997,2025-11-05,completed,paypal,61.52
2936,997,2025-12-18,completed,credit_card,74.54
2937,998,2025-11-28,completed,credit_card,81.51
2938,998,2025-12-21,completed,credit_card,111.24
2939,999,2025-11-14,completed,debit_card,30.46
2940,1000,2024-08-03,completed,debit_card,18.74
2941,1000,2024-11-14,refunded,paypal,38.77
2942,1000,2025-04-30,completed,credit_card,133.22
2943,1000,2025-06-20,completed,debit_card,79.58
2944,1000,2025-09-01,completed,debit_card,12.54
2945,1000,2025-09-19,completed,credit_card,51.16
2946,1000,2025-09-24,completed,debit_card,9.13
2947,1000,2025-11-03,completed,paypal,37.91
2948,1001,2025-05-26,completed,credit_card,58.84
2949,1002,2024-08-14,completed,paypal,46.58
2950,1003,2025-09-23,refunded,upi,72.51
2951,1003,2025-10-08,completed,paypal,62.26
2952,1003,2025-11-26,completed,credit_card,22.84
2953,1004,2025-01-01,completed,credit_card,71.74
2954,1004,2025-03-03,refunded,debit_card,93.73
2955,1005,2025-10-30,completed,debit_card,149.74
2956,1005,2025-11-04,completed,debit_card,39.51
2957,1005,2025-11-17,completed,credit_card,22.59
2958,1005,2025-11-20,completed,debit_card,95.45
2959,1005,2025-11-30,completed,credit_card,43.53
2960,1005,2025-12-03,completed,paypal,64.87
2961,1005,2025-12-04,refunded,credit_card,134.7
2962,1005,2025-12-08,completed,paypal,39.57
2963,1005,2025-12-25,completed,credit_card,22.13
2964,1006,2024-07-11,completed,paypal,82.91
2965,1006,2025-07-12,completed,paypal,66.19
2966,1007,2025-01-29,completed,upi,7.79
2967,1007,2025-09-18,completed,debit_card,32.97
2968,1008,2025-02-25,completed,upi,51.39
2969,1008,2025-09-24,completed,paypal,118.3
2970,1009,2024-04-04,completed,credit_card,72.23
2971,1009,2025-02-23,completed,paypal,71.75
2972,1010,2024-06-11,completed,paypal,44.51
2973,1010,2024-07-18,completed,debit_card,49.62
2974,1010,2024-10-22,completed,paypal,60.51
2975,1010,2024-12-15,completed,upi,21.92
2976,1010,2025-01-15,completed,credit_card,28.39
2977,1010,2025-07-19,completed,credit_card,44.71
2978,1011,2025-05-13,completed,paypal,47.85
2979,1011,2025-09-15,completed,debit_card,86.86
2980,1012,2025-06-12,completed,credit_card,12.15
2981,1012,2025-09-16,completed,credit_card,40.95
2982,1012,2025-11-19,completed,credit_card,57.05
2983,1013,2025-09-26,completed,debit_card,103.04
2984,1014,2025-09-29,completed,credit_card,65.27
2985,1014,2025-11-18,completed,paypal,50.5
2986,1015,2025-07-14,completed,credit_card,148.89
2987,1015,2025-11-15,completed,credit_card,95.03
2988,1016,2025-04-23,refunded,credit_card,130.83
2989,1016,2025-06-15,completed,debit_card,106.62
2990,1016,2025-12-14,completed,paypal,19.45
2991,1017,2025-03-22,completed,paypal,23.28
2992,1018,2025-05-29,completed,upi,28.85
2993,1018,2025-08-06,completed,debit_card,44.96
2994,1018,2025-09-06,completed,credit_card,64.83
2995,1018,2025-11-10,completed,debit_card,101.62
2996,1018,2025-11-28,completed,upi,54.14
2997,1019,2025-12-12,completed,credit_card,111.21
2998,1020,2025-02-18,completed,credit_card,82.72
2999,1021,2025-12-21,completed,credit_card,50.14
3000,1022,2025-10-08,completed,debit_card,118.47
3001,1023,2025-04-08,completed,paypal,47.18
3002,1024,2025-08-06,completed,credit_card,36.83
3003,1024,2025-08-30,completed,credit_card,29.27
3004,1025,2025-08-07,completed,credit_card,15.75
3005,1025,2025-10-16,completed,credit_card,59.74
3006,1025,2025-11-13,completed,credit_card,142.89
3007,1025,2025-12-16,completed,credit_card,33.7
3008,1026,2025-07-21,completed,credit_card,38.4
3009,1026,2025-08-24,completed,credit_card,75.44
3010,1027,2025-05-10,completed,credit_card,89.21
3011,1027,2025-06-16,completed,upi,54.39
3012,1027,2025-06-23,completed,credit_card,76.01
3013,1027,2025-08-04,completed,credit_card,30.52
3014,1027,2025-08-17,completed,upi,39.66
3015,1027,2025-09-17,completed,credit_card,52.97
3016,1027,2025-09-20,completed,upi,87.41
3017,1027,2025-11-08,completed,upi,70.29
3018,1027,2025-11-22,refunded,credit_card,41.75
3019,1028,2024-05-13,completed,debit_card,41.03
3020,1028,2025-04-23,refunded,paypal,59.38
3021,1029,2025-10-02,cancelled,paypal,110.8
3022,1029,2025-11-17,refunded,paypal,50.79
3023,1029,2025-12-13,completed,credit_card,54.51
3024,1029,2025-12-23,completed,credit_card,27.81
3025,1030,2024-09-09,completed,paypal,48.0
3026,1030,2024-09-28,completed,debit_card,159.05
3027,1030,2024-11-12,completed,credit_card,25.57
3028,1030,2025-12-04,completed,paypal,54.71
3029,1030,2025-12-09,completed,upi,69.66
3030,1031,2025-03-29,completed,paypal,35.87
3031,1031,2025-12-06,completed,credit_card,89.82
3032,1032,2025-07-27,completed,paypal,107.47
3033,1033,2025-12-02,completed,credit_card,170.87
3034,1034,2025-07-18,completed,paypal,59.43
3035,1035,2024-09-13,completed,debit_card,74.64
3036,1036,2025-02-10,completed,credit_card,158.14
3037,1036,2025-12-17,completed,credit_card,48.82
3038,1037,2025-02-17,completed,credit_card,36.98
3039,1037,2025-03-03,completed,upi,39.22
3040,1037,2025-03-27,completed,credit_card,8.85
3041,1037,2025-04-15,completed,paypal,88.3
3042,1037,2025-11-02,completed,credit_card,46.62
3043,1037,2025-11-24,completed,credit_card,83.95
3044,1038,2025-12-05,completed,upi,214.71
3045,1038,2025-12-21,completed,credit_card,57.45
3046,1039,2025-11-22,completed,credit_card,31.48
3047,1039,2025-12-24,completed,credit_card,24.73
3048,1040,2025-08-26,completed,paypal,76.48
3049,1040,2025-11-05,refunded,credit_card,30.38
3050,1040,2025-11-28,completed,upi,46.35
3051,1041,2024-05-12,completed,debit_card,48.09
3052,1041,2025-05-30,completed,paypal,48.95
3053,1041,2025-12-23,completed,credit_card,42.75
3054,1042,2025-12-11,completed,paypal,49.34
3055,1043,2025-02-13,completed,credit_card,104.97
3056,1043,2025-02-21,completed,debit_card,41.99
3057,1043,2025-03-18,completed,paypal,51.87
3058,1043,2025-08-26,completed,credit_card,51.33
3059,1043,2025-09-03,refunded,upi,40.09
3060,1043,2025-12-18,completed,paypal,102.44
3061,1044,2025-09-21,cancelled,paypal,23.55
3062,1044,2025-10-01,completed,paypal,36.98
3063,1045,2024-04-10,completed,upi,103.08
3064,1045,2025-01-04,completed,paypal,70.15
3065,1045,2025-03-31,completed,upi,52.7
3066,1045,2025-10-18,completed,debit_card,37.71
3067,1045,2025-12-19,completed,upi,63.94
3068,1046,2024-07-25,completed,credit_card,61.04
3069,1047,2025-07-02,completed,credit_card,51.03
3070,1047,2025-07-11,completed,paypal,35.42
3071,1048,2025-09-23,completed,paypal,42.58
3072,1048,2025-09-27,completed,debit_card,46.28
3073,1049,2025-12-06,completed,credit_card,36.86
3074,1049,2025-12-14,completed,credit_card,220.26
3075,1050,2025-09-20,completed,credit_card,44.89
3076,1051,2025-06-12,completed,debit_card,32.05
3077,1051,2025-07-12,completed,debit_card,75.83
3078,1051,2025-09-03,completed,upi,57.65
3079,1051,2025-09-28,completed,credit_card,68.65
3080,1051,2025-11-17,completed,paypal,21.44
3081,1052,2024-12-26,completed,debit_card,18.35
3082,1052,2025-05-08,refunded,debit_card,79.96
3083,1052,2025-12-06,completed,credit_card,24.89
3084,1053,2025-09-16,completed,credit_card,57.35
3085,1053,2025-11-06,cancelled,debit_card,32.13
3086,1054,2025-05-27,completed,paypal,45.13
3087,1054,2025-08-02,completed,paypal,88.12
3088,1055,2025-10-24,completed,credit_card,56.96
3089,1055,2025-11-24,completed,paypal,25.91
3090,1056,2025-07-15,completed,debit_card,54.17
3091,1056,2025-08-05,completed,credit_card,14.65
3092,1056,2025-08-17,completed,paypal,175.41
3093,1056,2025-11-25,completed,upi,35.98
3094,1056,2025-12-28,completed,credit_card,26.27
3095,1057,2025-03-09,completed,credit_card,13.7
3096,1057,2025-04-19,completed,credit_card,20.66
3097,1058,2025-05-27,completed,credit_card,17.36
3098,1058,2025-07-11,completed,upi,61.23
3099,1058,2025-08-23,completed,paypal,41.12
3100,1058,2025-08-25,completed,credit_card,84.84
3101,1058,2025-09-23,completed,paypal,64.89
3102,1058,2025-11-30,completed,debit_card,44.96
3103,1059,2025-10-17,completed,paypal,190.54
3104,1059,2025-11-12,cancelled,paypal,16.56
3105,1060,2025-10-22,completed,credit_card,38.37
3106,1061,2025-02-07,completed,paypal,138.97
3107,1061,2025-06-21,completed,credit_card,47.59
3108,1061,2025-08-21,completed,credit_card,38.37
3109,1061,2025-09-05,completed,paypal,38.14
3110,1061,2025-11-21,completed,paypal,70.2
3111,1062,2024-12-22,completed,credit_card,41.66
3112,1062,2025-02-10,refunded,paypal,67.5
3113,1062,2025-06-24,completed,debit_card,74.73
3114,1063,2025-11-30,completed,debit_card,110.75
3115,1064,2024-07-09,completed,credit_card,33.19
3116,1064,2024-09-11,completed,paypal,73.02
3117,1064,2024-10-19,completed,debit_card,50.25
3118,1064,2025-03-07,completed,debit_card,61.14
3119,1064,2025-06-11,completed,credit_card,65.74
3120,1064,2025-07-30,completed,credit_card,72.79
3121,1064,2025-11-22,completed,credit_card,120.75
3122,1065,2024-06-18,completed,credit_card,117.46
3123,1065,2024-08-12,completed,paypal,31.91
3124,1065,2024-12-03,completed,credit_card,66.42
3125,1065,2024-12-12,completed,paypal,22.62
3126,1065,2025-01-14,completed,paypal,103.81
3127,1065,2025-03-21,completed,paypal,46.86
3128,1065,2025-04-30,completed,upi,163.32
3129,1065,2025-05-20,completed,debit_card,67.46
3130,1065,2025-09-19,completed,credit_card,28.51
3131,1066,2025-08-11,completed,credit_card,127.26
3132,1067,2025-05-03,completed,paypal,124.02
3133,1068,2025-12-24,completed,paypal,63.7
3134,1068,2025-12-25,completed,debit_card,56.62
3135,1069,2025-05-24,refunded,credit_card,34.93
3136,1069,2025-06-01,completed,credit_card,105.72
3137,1069,2025-07-13,completed,paypal,60.98
3138,1069,2025-08-26,refunded,credit_card,14.39
3139,1069,2025-08-29,completed,credit_card,28.52
3140,1069,2025-09-22,completed,credit_card,103.77
3141,1069,2025-10-06,completed,credit_card,50.97
3142,1069,2025-11-26,completed,paypal,75.7
3143,1070,2025-04-05,completed,debit_card,7.97
3144,1071,2025-11-11,completed,debit_card,55.36
3145,1072,2025-06-22,completed,paypal,27.48
3146,1073,2025-10-14,completed,credit_card,45.64
3147,1074,2024-05-23,completed,credit_card,15.3
3148,1074,2024-06-19,refunded,paypal,129.85
3149,1075,2025-05-14,completed,upi,61.92
3150,1075,2025-07-05,completed,credit_card,81.25
3151,1075,2025-09-14,completed,upi,32.05
3152,1075,2025-12-24,completed,credit_card,39.68
3153,1076,2025-01-23,completed,paypal,15.95
3154,1076,2025-01-31,completed,credit_card,37.25
3155,1077,2025-01-26,completed,credit_card,36.68
3156,1077,2025-05-10,completed,paypal,40.36
3157,1077,2025-05-13,completed,credit_card,16.33
3158,1077,2025-06-29,completed,debit_card,47.75
3159,1077,2025-08-12,completed,paypal,26.38
3160,1077,2025-08-14,completed,paypal,6.4
3161,1077,2025-09-20,completed,debit_card,49.0
3162,1077,2025-11-05,completed,paypal,49.81
3163,1077,2025-11-26,completed,credit_card,134.0
3164,1078,2025-03-18,completed,paypal,96.26
3165,1078,2025-10-05,completed,paypal,93.36
3166,1079,2025-02-20,completed,credit_card,120.5
3167,1080,2024-05-18,completed,paypal,69.82
3168,1080,2024-09-10,completed,credit_card,56.97
3169,1080,2024-12-14,completed,credit_card,135.62
3170,1080,2024-12-18,completed,credit_card,95.38
3171,1081,2025-03-01,completed,debit_card,45.19
3172,1082,2025-07-12,completed,credit_card,37.86
3173,1083,2024-02-10,completed,credit_card,55.79
3174,1083,2024-09-20,completed,paypal,112.78
3175,1083,2025-01-21,completed,debit_card,35.64
3176,1083,2025-07-03,completed,paypal,53.73
3177,1083,2025-10-19,refunded,credit_card,38.95
3178,1083,2025-10-30,completed,debit_card,42.62
3179,1083,2025-12-31,completed,credit_card,69.05
3180,1084,2025-11-08,completed,credit_card,41.6
3181,1084,2025-12-13,completed,paypal,65.17
3182,1085,2025-12-24,completed,credit_card,140.08
3183,1086,2025-05-13,completed,upi,45.97
3184,1086,2025-06-17,cancelled,debit_card,36.37
3185,1087,2025-09-10,completed,upi,35.1
3186,1087,2025-10-13,completed,credit_card,41.31
3187,1088,2025-09-08,completed,credit_card,46.9
3188,1089,2024-12-15,cancelled,paypal,28.18
3189,1089,2025-02-07,completed,credit_card,83.87
3190,1089,2025-11-09,completed,paypal,99.64
3191,1090,2025-08-31,completed,credit_card,36.8
3192,1091,2025-02-26,completed,upi,52.34
3193,1091,2025-12-10,completed,debit_card,128.38
3194,1092,2025-12-16,completed,debit_card,83.67
3195,1092,2025-12-18,refunded,credit_card,79.85
3196,1093,2025-09-10,completed,paypal,18.33
3197,1094,2025-12-07,completed,debit_card,27.67
3198,1095,2025-08-20,completed,paypal,28.82
3199,1096,2024-06-10,completed,debit_card,28.65
3200,1097,2025-02-16,cancelled,paypal,53.08
3201,1097,2025-02-17,completed,credit_card,75.85
3202,1098,2025-06-25,completed,credit_card,26.73
3203,1098,2025-11-30,completed,credit_card,36.81
3204,1099,2025-10-16,completed,credit_card,36.54
3205,1100,2024-06-24,completed,paypal,32.35
3206,1100,2024-10-26,completed,credit_card,52.87
3207,1100,2024-12-13,completed,paypal,36.99
3208,1100,2025-03-13,completed,paypal,143.36
3209,1100,2025-04-18,completed,credit_card,45.16
3210,1100,2025-09-19,completed,credit_card,40.53
3211,1100,2025-10-05,completed,credit_card,154.81
3212,1100,2025-11-27,cancelled,credit_card,83.58
3213,1101,2024-10-23,completed,paypal,40.79
3214,1102,2025-05-09,completed,credit_card,83.63
3215,1103,2025-12-26,completed,debit_card,42.37
3216,1103,2025-12-27,completed,paypal,32.46
3217,1103,2025-12-30,completed,credit_card,101.38
3218,1104,2025-06-04,completed,credit_card,68.08
3219,1104,2025-06-19,completed,paypal,59.23
